broomstick one
id, verified, followers_count,default_profile_image, retweet_count, favorites_count,retweeted, followers_count_original, urls, hashtags
793643067010011136,false,14,false,0,0,false,null,,
793488913558040576,false,494,false,0,1,false,null,,
792401933805944832,false,56,false,1,1,false,null,,
793106384497717248,false,246,false,0,0,false,null,,
793108327530164225,false,301,false,0,0,false,null,,[{indices=[11  22]  text=broomstick}]
791882451475767297,false,347,false,0,2,false,null,,
791690187562704896,false,2312,false,3,4,false,null,,
791690659904106496,false,2291,false,2,0,false,null,,
793264509754507264,false,10,false,0,0,false,null,,
793243441136144384,false,29,false,0,0,false,null,,
791690583131639808,false,2057,false,3,0,false,2312,,
792834606470868993,false,1134,false,0,0,false,null,,
792815529455124481,false,33,false,0,0,false,null,,
792610208048644096,false,339,false,0,0,false,null,[{display_url=twitter.com/CronkiteSays/s…  indices=[17  40]  expanded_url=https://twitter.com/CronkiteSays/status/792603243130093568  url=https://t.co/9dKkmhlYgW}],
791695532926337024,false,641,false,3,0,false,2312,,
790957459921891328,false,584,false,0,0,false,null,,
791751478843092992,false,886,false,0,0,false,null,[{display_url=fb.me/5Q2Iej7MV  indices=[15  38]  expanded_url=http://fb.me/5Q2Iej7MV  url=https://t.co/hMIf2byIfc}],
791690341074075648,false,788,false,3,0,false,2312,,
792093566566748160,false,2148,false,1,0,false,null,,
791775453870690304,false,629,false,0,0,false,null,,
791697773888409600,false,306,false,0,0,false,null,,
791366900773040128,false,15,true,0,0,false,null,,
791096892696383488,false,26,true,0,0,false,null,,
790883114268626944,false,18,false,0,0,false,null,,
793927822528176178,false,2833,false,3,3,false,null,,
793212735618183168,false,13662,false,5,6,false,null,,[{indices=[16  31]  text=HappyHalloween}]
792402636481921024,false,6250,false,1,0,false,56,,
791721218827223041,false,86,false,0,0,false,null,,
791697539502342148,false,2730,false,2,0,false,2291,,
791775907090497536,false,1137,false,1,0,false,null,[{display_url=twitter.com/PrisonPlanet/s…  indices=[28  51]  expanded_url=https://twitter.com/PrisonPlanet/status/791774279608205312  url=https://t.co/SRLqo6LK2S}],
790898598380654592,false,7068,false,0,0,false,null,[{display_url=bit.ly/2eTcYjK  indices=[21  44]  expanded_url=http://bit.ly/2eTcYjK  url=https://t.co/QNYtITnhmI}],
793278070870384640,false,273,false,0,0,false,null,,[{indices=[0  13]  text=DrunkHillary}]
793253834134913024,false,162,false,0,0,false,null,[{display_url=twitter.com/PreternaturalM…  indices=[35  58]  expanded_url=https://twitter.com/PreternaturalMe/status/793253141596647424  url=https://t.co/p3N3IJlqo4}],
792068200880103424,false,49,false,0,0,false,null,[{display_url=twitter.com/danmericaCNN/s…  indices=[27  50]  expanded_url=https://twitter.com/danmericaCNN/status/792064010979913728  url=https://t.co/ITU5uprKFO}],
792065824869593088,false,2797,false,0,0,false,null,[{display_url=twitter.com/AdamBaldwin/st…  indices=[27  50]  expanded_url=https://twitter.com/AdamBaldwin/status/792064415939952640  url=https://t.co/u14Of9gJkR}],
790891291743809536,true,2847,false,0,0,false,null,[{display_url=twitter.com/nro/status/790…  indices=[28  51]  expanded_url=https://twitter.com/nro/status/790553440950882308  url=https://t.co/7bO1dZzHoA}],[{indices=[21  27]  text=funny}]
792928679215173632,false,26,true,0,0,false,null,,
792630135904014337,false,85,false,0,0,false,null,[{display_url=twitter.com/CronkiteSays/s…  indices=[27  50]  expanded_url=https://twitter.com/CronkiteSays/status/792603243130093568  url=https://t.co/Fz5hWxtIFN}],[{indices=[19  26]  text=auspol}]
791038110796656641,false,199,false,0,0,false,null,,
792095060212850688,false,887,false,1,0,false,2148,,
791822737354420224,false,313,false,0,0,false,null,,
793229193911803905,false,158,false,0,0,false,null,,
792603849768828928,false,2059,false,0,1,false,null,[{display_url=twitter.com/CronkiteSays/s…  indices=[40  63]  expanded_url=https://twitter.com/CronkiteSays/status/792603243130093568  url=https://t.co/eCIZucFg3U}],
792179042967400448,false,267,false,0,0,false,null,[{display_url=twitter.com/Kottersbackup/…  indices=[61  84]  expanded_url=https://twitter.com/Kottersbackup/status/792178639005552640  url=https://t.co/7uMzh1anwJ}],[{indices=[0  14]  text=HillaryEmails}][{indices=[15  22]  text=Weiner}][{indices=[23  37]  text=AnthonyWeiner}]
792066061617078272,false,110,false,1,4,false,null,,
791803829788508160,false,209,false,9,17,false,null,,
791765937691197441,false,327,false,0,0,false,null,,
791745059607764993,false,462,false,0,0,false,null,[{display_url=twitter.com/WDFx2EU7/statu…  indices=[47  70]  expanded_url=https://twitter.com/WDFx2EU7/status/791724807696121856  url=https://t.co/67TY5RyyM6}],
791690824023175169,false,145,false,0,0,false,null,,
791223096183259136,false,957,false,0,1,false,null,,
793142240897998852,false,5,false,0,0,false,null,,
793929145763799040,false,2318,false,3,0,false,2833,,
792065014249193472,false,2864,false,0,0,false,null,,
791704151977783297,false,1,true,0,1,false,null,,
791699893064704000,false,1360,false,5,0,false,167,,[{indices=[68  84]  text=PodestaEmails20}]
791691752310763520,false,548,false,5,0,false,167,,[{indices=[68  84]  text=PodestaEmails20}]
791691532227088384,false,376,false,0,0,false,null,,[{indices=[55  72]  text=ThursdayThoughts}][{indices=[74  88]  text=DrainTheSwamp}][{indices=[89  96]  text=MAGA3X}]
792624287370706944,false,522,false,0,0,false,null,[{display_url=twitter.com/pritch1963/sta…  indices=[51  74]  expanded_url=https://twitter.com/pritch1963/status/792622731862937601  url=https://t.co/ce4q92E8NB}],
792567416039407616,false,1856,false,0,1,false,null,,
792148714013855745,false,182,false,0,1,false,null,,
791787026685231104,false,180,false,0,1,false,null,[{display_url=twitter.com/tierneybook/st…  indices=[35  58]  expanded_url=https://twitter.com/tierneybook/status/791783892227203072  url=https://t.co/vd0CRagkgO}],
793178309714587649,false,299,false,0,0,false,null,[{display_url=twitter.com/wordsmithguy/s…  indices=[40  63]  expanded_url=https://twitter.com/wordsmithguy/status/793114044844638210  url=https://t.co/wojIGhDJfv}],
793158577712160769,false,5330,false,9,8,false,null,,
793929427285487616,false,1675,false,3,0,false,2833,,
793928398363971584,false,8196,false,3,0,false,2833,,
793516554361135104,false,65,true,7,0,false,3000,,[{indices=[31  51]  text=BasketOfDeplorables}]
793225951744253956,false,1561,false,5,0,false,13662,,[{indices=[29  44]  text=HappyHalloween}]
793214673919377408,false,2196,false,5,0,false,13662,,[{indices=[29  44]  text=HappyHalloween}]
793214023336681472,false,347,false,5,0,false,13662,,[{indices=[29  44]  text=HappyHalloween}]
793178131121045504,false,299,false,0,0,false,null,[{display_url=twitter.com/wordsmithguy/s…  indices=[38  61]  expanded_url=https://twitter.com/wordsmithguy/status/793114044844638210  url=https://t.co/wojIGhDJfv}],
793175561963245568,false,5,false,0,1,false,null,,
793107198553448448,false,348,false,5,0,false,167,,[{indices=[68  84]  text=PodestaEmails20}]
792318900327383041,false,812,false,0,0,false,null,,
792200008812593153,false,1210,false,0,0,false,null,[{display_url=twitter.com/make/status/79…  indices=[31  54]  expanded_url=https://twitter.com/make/status/792198944218505216  url=https://t.co/849ovTCHTX}],
792153651397599232,false,3,false,0,0,false,null,,
792072456760680448,false,199,false,6,22,false,null,,
792062654848393224,false,812,false,0,0,false,null,,[{indices=[57  61]  text=FBI}]
791973146127536129,false,3606,false,0,0,false,null,[{display_url=twitter.com/Bdog99993/stat…  indices=[51  74]  expanded_url=https://twitter.com/Bdog99993/status/791970838568378368  url=https://t.co/aVzAVhkZ5V}],
791691814961020929,false,134,true,5,0,false,167,,[{indices=[68  84]  text=PodestaEmails20}]
791691004038438912,false,167,false,5,6,false,null,,[{indices=[53  69]  text=PodestaEmails20}]
791690358807732224,false,831,false,0,3,false,null,,
791430104891076608,false,2230,false,0,1,false,null,,
790898207677157376,false,579,false,0,0,false,null,[{display_url=teoti.com/politics/14678…  indices=[48  71]  expanded_url=http://www.teoti.com/politics/146781-broomstick-one.html  url=https://t.co/sHhHvZiSPM}],[{indices=[15  24]  text=Politics}][{indices=[25  33]  text=Liberal}][{indices=[34  47]  text=Conservative}]
792345182754656256,false,93,false,0,0,false,null,[{display_url=twitter.com/NRO/status/792…  indices=[36  59]  expanded_url=https://twitter.com/NRO/status/792341912711684096  url=https://t.co/PKav9OIQAq}],
791782745575985152,false,4861,false,1,0,false,1137,[{display_url=twitter.com/PrisonPlanet/s…  indices=[42  65]  expanded_url=https://twitter.com/PrisonPlanet/status/791774279608205312  url=https://t.co/SRLqo6LK2S}],
791766228515913732,false,27,false,0,0,false,null,[{display_url=rushlimbaugh.com/daily/2016/10/…  indices=[55  78]  expanded_url=http://www.rushlimbaugh.com/daily/2016/10/27/mrs_clinton_spent_two_years_focus_group_testing_her_reason_for_running  url=https://t.co/hU6MdIelhF}],
791732928522833920,false,3681,false,1,0,false,1966,,[{indices=[55  63]  text=Stonger}]
791726850481397760,false,1966,false,1,9,false,null,,[{indices=[38  46]  text=Stonger}]
791692434384252928,false,3198,false,5,0,false,167,,[{indices=[68  84]  text=PodestaEmails20}]
791691715505713152,false,462,false,0,0,false,null,,
790896374313168897,false,147,false,0,0,false,null,[{display_url=nationalreview.com/article/441367…  indices=[18  41]  expanded_url=http://www.nationalreview.com/article/441367/hillary-clinton-security-detail-curses-foul-mouth  url=https://t.co/itRbTG9pqj}][{display_url=fb.me/CFvWl1va  indices=[42  65]  expanded_url=http://fb.me/CFvWl1va  url=https://t.co/b9mIBgC5iF}],
791615743439802368,false,374,false,0,0,false,null,[{display_url=ift.tt/2dLnDMu  indices=[74  97]  expanded_url=http://ift.tt/2dLnDMu  url=https://t.co/P4xWZMgxLS}],[{indices=[0  12]  text=earlyvoting}][{indices=[15  30]  text=HereIAmWithHer}]
792084591070720000,false,622,false,0,1,false,null,,
793539522181070848,false,1359,false,0,0,false,null,,[{indices=[61  80]  text=HappyHalloween2016}][{indices=[81  86]  text=MAGA}]
790978875580899328,false,196,false,0,1,false,null,[{display_url=twitter.com/QunicySmith/st…  indices=[75  98]  expanded_url=https://twitter.com/QunicySmith/status/790949516140617728  url=https://t.co/lAq0jjuFYa}],
791691874171965440,false,52,false,0,0,false,null,[{display_url=usapoliticstoday.com/8-actual-hilla…  indices=[33  56]  expanded_url=http://www.usapoliticstoday.com/8-actual-hillary-quotes-reveal-evil-psychotic-truly/  url=https://t.co/iLF56RS4Er}],
793118440273899520,false,400,false,0,0,false,null,,
790914119507451904,false,1083,false,0,0,false,null,[{display_url=nationalreview.com/article/441367…  indices=[51  74]  expanded_url=http://www.nationalreview.com/article/441367/hillary-clinton-security-detail-curses-foul-mouth  url=https://t.co/HWrV7iy9qI}],[{indices=[75  93]  text=tuesdaymotivation}][{indices=[94  103]  text=2BitTues}][{indices=[104  114]  text=MarineOne}][{indices=[115  124]  text=Wikileak}][{indices=[125  136]  text=voterfraud}]
790573851943899137,false,170,false,0,0,false,null,,
793065611597221889,false,7843,false,0,0,false,null,,
793226528612122624,false,1574,false,9,0,false,5330,,
793220929673306112,false,1677,false,9,0,false,5330,,
793215353413332992,false,50,false,9,0,false,154071,[{display_url=trib.al/ZYEWAN0  indices=[86  109]  expanded_url=http://trib.al/ZYEWAN0  url=https://t.co/WGQItZ9z2R}],
793179531704053760,false,74,false,0,0,false,null,[{display_url=twitter.com/hughhewitt/sta…  indices=[90  113]  expanded_url=https://twitter.com/hughhewitt/status/793176685642289152  url=https://t.co/eV4jIIIE8x}],
792685645374205952,false,110,false,0,0,false,null,,
792375228181516289,false,1766,false,8,0,false,532,,
792181933920755713,false,12706,false,8,0,false,532,,
792129592605618176,false,68,false,1,0,false,340,,
792113149453271040,false,284,false,7,0,false,4958,,
792072846801506308,false,51,false,6,0,false,199,,
791974425243557889,false,110,false,0,1,false,null,,
791894787477606400,false,174,false,8,0,false,206,,
791879806912716800,false,10858,false,8,0,false,206,,
791805725999763456,false,284,false,9,0,false,209,,
791789847908261890,false,1965,false,3,4,false,null,[{display_url=washingtontimes.com/news/2016/oct/…  indices=[89  112]  expanded_url=http://www.washingtontimes.com/news/2016/oct/10/hillary-clinton-and-the-art-of-the-dirty-mouth/  url=https://t.co/ccrSJycUx3}],
791698679828779012,false,144,false,0,1,false,null,,
791691177229713409,false,1202,false,0,1,false,null,,[{indices=[61  70]  text=wikileak}][{indices=[72  86]  text=draintheswamp}]
791268352404627456,false,636,false,0,0,false,null,[{display_url=twitter.com/RealFKNNews/st…  indices=[69  92]  expanded_url=https://twitter.com/RealFKNNews/status/791260997055111168  url=https://t.co/Jq6KwK5kKz}],
793857132307238912,false,256,false,0,1,false,null,,
793474269997064193,false,105,false,0,0,false,null,[{display_url=snopes.com/hillary-clinto…  indices=[74  97]  expanded_url=http://www.snopes.com/hillary-clinton-broomstick-one/  url=https://t.co/S2C0fHyYNE}],
